Date,EEM,EFA,GLD,HYG,IEF,IWM,QQQ,SPY,TLT,USO,VIXY,VNQ
2014-03-27,2180191086.809597,1043738604.4719696,1120146288.5605621,227744382.47413635,81245374.81285095,5008389321.584969,3184950363.926277,18925812470.97084,577518913.5166168,116804954.85547486,27403832.8,179725805.1428032
2014-03-28,2152184518.1770515,978239370.8166122,1097785187.7215958,224823795.69335938,81431483.544693,5018055877.511673,3143586497.853737,18554604310.523148,568378515.3820801,115829261.31272125,27226315.2,165793212.76247025
2014-03-31,2123750582.9368877,971718970.116806,1097807441.6907883,208076722.49788284,79174060.78174591,4986272910.748978,3120604417.992935,18056566221.317596,554454350.5003357,105689572.85380706,26005167.2,161042064.02269363
2014-04-01,2132809861.3572502,935839481.3382721,1093972590.0303268,196279298.06114197,84866270.17108917,4651980109.3116,3140817678.0495453,17466608968.745346,558515380.4134369,107183617.41516876,25576716.8,163949491.91774368
2014-04-02,2138168977.719431,932884798.569355,1093039981.6543198,190771649.9874115,85578822.51667023,4646206090.243187,3169317278.724556,17399839250.85907,566479984.1248322,103242027.6251297,25222865.6,163439313.95572662
2014-04-03,2140532719.6162891,932312795.7599258,1080506080.9645462,187688217.52288818,84659000.78243256,4659797282.73468,3192349115.7863617,17365126020.08896,557347638.1860352,99945852.65980072,24910816.0,160565377.00174332
2014-04-04,2241380170.3144264,931709424.087944,1077310679.1405106,187775405.90084076,85007061.5839386,4893470144.985466,3580149674.644623,17776440921.438217,560915311.1506653,100289368.57620087,25054400.8,160559126.93267822
2014-04-07,2250771365.581913,916148717.9354477,1075164867.0988846,186849673.64854813,87889105.54813385,5060480010.325661,3832683068.710289,18261319199.156723,576193538.9920425,98144360.61477356,25587338.4,155351950.63858032
2014-04-08,2314397153.8792515,903480444.5233727,1071579750.1558304,189794519.6741104,84421408.14563751,5098730953.640747,3922473167.842636,18358861989.533005,578195154.1978073,100031562.10006256,25217508.0,150867093.20201874
2014-04-09,2345472111.4171314,914270849.6155739,1032001333.1219864,194245016.9348526,86489882.63389587,5121657232.611771,3990048788.3942413,18326770299.03221,576109833.0393982,96727951.5741684,24843939.2,154560261.15737915
2014-04-10,2348314330.95809,889242561.5455246,1010839251.7182541,190409158.5986519,84228760.8385086,5212555524.206848,4078579030.3565216,18452892780.37735,580274749.8726654,98343110.94255981,24777215.2,155657117.04105377
2014-04-11,2375428058.4481716,875986441.4779663,961191989.9462509,198122260.18442154,82698978.82709503,5312481496.877174,4281226213.2518387,18536702645.74829,585170029.4541931,96843251.08285522,24064082.4,158011631.54773712
2014-04-14,2361666255.4770756,851788282.4778748,907603671.7831802,199178665.30605316,84213769.20162201,5399668873.3018875,4345024923.332901,18779657138.190613,573222999.0820312,94877384.78012696,23806504.8,157751422.23701477
2014-04-15,2502577456.965523,855532494.956131,928187622.0869827,199703863.44791412,83264487.31426239,5552603304.165382,4544226330.641556,19183110780.544586,585393403.0720139,95352956.86051026,23842821.6,160752583.81874084
2014-04-16,2463271527.5102806,850586746.8786812,870914416.6914368,183918308.53839874,83520975.70175171,5549044271.538277,4561366478.191872,18646959503.113556,563249924.3375015,99937126.76045075,23811866.4,155835693.83846283
2014-04-17,2485831171.738224,852999660.7411957,858560233.3067322,178031895.83148956,79056692.17975616,5622845220.35038,4642446801.551933,18553507522.254944,577169751.1560822,101659889.55873565,24259129.6,155977790.18829346
2014-04-21,2403276839.438801,838348390.9238625,852941426.0122681,167280358.52241516,81210148.07659149,5539796299.405365,4490754508.114777,17837637701.955414,559529503.6208344,99354628.69676666,23457576.0,155037580.6439209
2014-04-22,2390122447.4779034,827735293.2323456,813134127.7917099,158687800.72963715,78362330.82759857,5404975212.472572,4332326704.042664,17577472834.74579,552939065.9129333,102171754.32191925,22749141.6,149058634.17503357
2014-04-23,2340093815.097046,807545464.4726944,794750116.3383865,154123967.89318085,76700519.19109344,5331544707.614479,4299982760.192947,17353611233.161163,556244603.1109619,102675848.74970245,22165807.2,149381047.4406433
2014-04-24,2263309230.5169487,787276604.2738914,795499225.599556,147139278.1975174,74827950.17917633,5208462833.989067,4332279299.622383,17125499128.541565,553552637.1291351,101724582.17435303,20866860.8,145461336.49024963
2014-04-25,2263145101.530266,781318122.4519157,793996388.7456512,144573074.7175598,75161600.46859741,5168081651.484871,4249993857.739296,16817033556.118011,539071788.260231,101569369.22242126,20838146.4,144614601.97237015
2014-04-28,2258483610.5195236,795880493.3139229,779402832.9584885,142569492.75577545,74836007.9718399,5234246271.330147,4322672886.57177,17077348187.703705,545665169.3774796,100460552.0335617,20634056.8,146391248.04315567
2014-04-29,2253203306.435232,777092832.8582001,735616495.9406662,140470064.1190529,70128390.23059845,5176546086.1621475,4333069398.167267,16960821947.104645,537274600.2994156,99142890.90273285,20616557.6,145161513.90573502
2014-04-30,2226583618.193741,813675308.8297272,762950714.6554184,140196732.0542717,62372310.50060272,5145504076.10981,4329886184.87587,17055396379.555511,532987066.56627655,97302117.98236847,20538376.8,138483111.9357872
2014-05-01,2205907579.6662903,819134447.4473381,773838217.9507065,152568558.5550499,144459072.50480652,5350318188.627167,4337022740.010452,17162789316.966248,552886406.410141,95868578.49140167,20687308.8,139946118.21781158
2014-05-02,2172282320.799589,818124667.3917389,813153655.9756088,150958996.62755966,148565889.2514038,5365621236.205177,4374168734.741478,17319285556.54831,585042772.9677582,95843393.93291473,20619896.0,142641989.1587639
2014-05-05,2013620359.4397163,813545795.4215431,800251333.5038376,148483699.70401764,149368274.99897003,5078001608.939056,3970012767.60067,16616413092.012024,582534311.5883255,95657128.4243393,19724212.0,140707243.92648697
2014-05-06,1983072173.0196,799121955.5636978,797445097.7628708,151072558.86995316,144799442.04296112,4961078175.379601,3776038586.8486786,16209757215.618896,579340567.4806976,94946094.7234848,19149808.8,138754224.13230896
2014-05-07,1880792324.2424393,800978238.6202621,806282916.4580154,148074415.7311821,146550818.6522293,4971712520.004616,3839584016.5876007,16175410990.307617,595730191.6513824,90194380.55243377,18866008.0,142319904.5134735
2014-05-08,1844568766.5223217,788810067.3855019,795716258.3506393,148429674.42510605,146973499.4765091,5033758528.034134,3840229038.1591415,16127143109.13086,616697579.3278885,84259164.23717193,18717040.0,140502174.02893066
2014-05-09,1795078352.3119068,753517033.5225677,783303035.9782028,144796504.7314453,144247936.14810944,4903412433.461723,3693473526.593895,15478136552.253723,590829867.0659256,81561824.082341,17711790.4,139944384.2735672
2014-05-12,1775685451.0941982,744200150.2577591,778639555.0979233,129916263.55236053,143630535.1115799,4935251812.5668335,3491286150.856552,14914309280.181122,568398964.7623062,79398364.08551483,16856198.4,138575229.17411804
2014-05-13,1790638399.4883442,758019590.6969833,752423280.9056854,126473913.21868896,140276769.41749573,4915588310.753021,3433663733.0347443,14442559106.978607,574050004.2667007,80993170.7232132,15967340.0,137750346.1480713
2014-05-14,1641216123.5942078,747307383.734436,715143594.2301178,123115966.56061172,140383122.26287842,4857955408.826141,3211854061.0525513,13821872613.664246,579063059.3144608,80704029.4453659,15266412.8,138370721.76433563
2014-05-15,1630449073.215065,748945209.9793816,726152515.3099823,125125914.77024078,140234778.04775238,4973818635.607796,3264329932.139206,14206716409.172821,608498814.1230774,74433402.01353455,15030428.0,140301268.57135773
2014-05-16,1633686847.3012161,734673682.0583344,714563736.5599823,127020023.90110016,139756254.55387115,4940409092.053642,3320274049.1438675,14154167875.383759,595053320.7972336,71558094.56501618,14225748.8,137749919.49048996
2014-05-19,1640220757.7957344,731867549.4517899,698003042.6200104,141118704.13295746,137085578.8477707,4952633156.931992,3346426891.670456,14124413815.906525,607933192.522583,72084750.69416657,14144342.4,137850963.04166794
2014-05-20,1675276354.8716927,735034957.0021439,678819755.2013397,145567371.04797363,272516851.9979477,5171157425.07515,3327711251.6688538,14320519514.35318,611754938.0238342,68845314.32503358,14547708.8,136462991.88566208
2014-05-21,1666297749.2862797,733807300.4361534,698279480.5432892,148904790.67783356,274805214.32224274,5265158872.969246,3340920899.455681,14442722439.530182,621997067.23526,73099684.83883515,14726112.0,134321753.81822586
2014-05-22,1688980405.1368046,711852460.4064941,665318753.4952545,151229639.30669785,276138589.9135971,5245478377.80117,3270192390.037918,14243681403.349304,622900053.9291,77079304.79497223,14369963.2,133249452.38981247
2014-05-23,1667203168.6840153,684884696.3054276,635002449.5236969,153968630.8179283,276549962.545166,5171162814.365463,3189059511.5260696,13955986540.273132,614636039.1835785,78294975.18574981,13714143.2,130706455.06069183
2014-05-27,1632590798.1615925,661792152.8962326,670802623.2650375,160173223.40122223,278257346.1709213,5083188816.480827,3081420061.4507675,13489700971.448364,611572264.4079208,77944415.75018463,13687280.8,130250144.22389984
2014-05-28,1594208636.9224644,645070824.6933556,678904321.2771225,165498600.18758774,279151375.4061127,5098143910.560875,3061458980.753708,13366825322.79953,633386412.4821854,78927558.89357147,13758768.8,129064663.26803207
2014-05-29,1564588649.8343372,616316581.3492393,648174798.7229538,166465892.2953415,280018036.99710846,5011872230.609169,3044846876.557884,13092964513.0896,646403368.1132126,74623591.27560577,13551501.6,128539043.71564865
2014-05-30,1632495658.9096737,612287213.5209465,659466127.2360611,159550518.31062317,198410915.87654114,4823130688.991966,3021015077.932396,12978481016.352692,626746899.3464661,72501556.91498718,13423929.6,127479519.43143845
2014-06-02,1587126865.088005,599898487.5653648,632888622.3434067,168453396.9787407,201176973.03726196,4808783696.1409,2987683422.040596,12735139688.142242,623056060.0759125,74990363.99656372,13238003.2,126744358.33473206
2014-06-03,1606896159.91333,578886391.8614769,630145815.2111816,167128228.55947495,203682694.7657776,4823394630.342026,2966259769.120636,12663658871.159973,641575046.702385,72938071.76069336,13270306.4,125028259.70756531
2014-06-04,1583426077.353859,580813360.1959801,631285589.0379715,167077152.8845787,207610941.32701874,4748702083.00972,2916900192.3869324,12450720742.352142,646848912.93087,73175873.29384308,13028640.8,122965886.90450668
2014-06-05,1582041126.1368275,577399084.3440056,603920569.6288681,168243042.3556137,209503596.40094757,4775811353.369827,2800442476.6155243,12365284378.822174,641664518.864708,72010198.07333831,13351507.2,124640578.40492249
2014-06-06,1578303709.2403793,574862623.736496,609969893.2139206,164729620.30879974,207536252.1044159,4730287395.285759,2712980409.453926,12275990742.481842,629609995.4893112,71578468.01953277,13422908.0,140101859.0071869
2014-06-09,1573563725.232811,586483080.187912,607428903.6646652,167700430.23651123,209347584.1745758,4722609698.830185,2673153124.5591736,12154239019.355621,626371826.4912033,74616394.00396577,13371834.4,137354262.50930786
2014-06-10,1524223900.041008,580849068.6174011,603868388.2647324,170142867.4780655,211103062.27855682,4554422799.645157,2603936022.425041,11937539080.69519,632105786.1766434,75252124.57285003,13045184.8,136525447.13041306
2014-06-11,1512522790.5745316,557834575.026207,609085031.2705231,169602165.76334,211928037.28385925,4427404198.66127,2578845921.899643,11969334184.117737,632331536.6126633,73376695.76313934,13127765.6,136305945.8264351
2014-06-12,1485607605.1027298,546088830.1305199,629129294.5852661,168719986.72590256,214614137.45441437,4314392094.899826,2620782128.8562393,12250132321.783295,635898179.78508,79942323.67176056,13723472.0,132445474.27278519
2014-06-13,1440479057.9796982,552329160.1406097,617320359.8347092,161429465.18289566,212244910.29354095,4128515945.269966,2549812577.9510117,11716437567.654266,606302670.9431839,83242678.87664643,13293063.2,130002206.00053787
2014-06-16,1378278041.6145706,544993799.6046638,627798605.6007004,158207728.14151764,215957876.9399643,4068623834.4646454,2389106580.669594,11661860104.495087,606821248.9309311,83874681.55010375,13313903.2,130329415.6306076
2014-06-17,1383076044.2099,544966333.864727,628145848.7972641,158054535.07331848,344676510.56682587,4213938094.6076202,2344452708.9141083,11844110450.162354,603659396.0575867,85024149.99208221,13444202.4,129232131.75441742
2014-06-18,1383619166.2741852,548922254.9252319,632861322.2656631,158337173.4418106,213160443.28662872,3985304192.798538,2355459755.7128143,11832753205.016174,622528763.0636597,86863889.12520142,13336922.4,130477007.56622314
2014-06-19,1381430821.9672203,553492981.1070633,744986374.3000412,158307536.90425873,213817411.9173813,3882220657.294693,2368988499.6675873,11834102478.277435,646017665.8167648,82816460.65565796,13396720.8,131496519.0631485
2014-06-20,1357753525.3939629,573438786.5579987,786389422.3167038,159416708.58112335,213407026.1951828,3838954526.0401154,2354282818.1049347,12165073396.175995,649309074.2605209,81569993.05104522,13881207.2,132340449.35016632
2014-06-23,1312339035.1299477,579160819.0639877,805274800.2387238,157628785.93269348,214481377.13733673,3742926201.6448975,2349712172.1709824,12257375682.271576,657100269.7583008,80975180.02758026,14334876.0,140159042.6220703
2014-06-24,1328746921.0095406,598609300.6774902,779209560.4358673,151355878.90958786,212291845.88115692,3726372834.2287064,2361747280.351906,12462270737.945557,669230299.927063,82503947.14941254,14623731.2,141541984.77510452
2014-06-25,1314458536.5854836,619265450.8067894,780877311.5990067,147645506.181736,212299489.6256256,3721666749.3523026,2375670351.476021,12604622939.699554,649811739.947586,82998502.82292633,14775580.8,145020807.64774323
2014-06-26,1303158468.8876915,613983835.636425,782344550.249443,140408954.86169815,212561791.067276,3738571285.8600616,2334493140.6645966,12774401174.119568,633152787.6693726,84671012.75502472,15020466.4,145615402.5108719
2014-06-27,1222730906.8730927,599841395.900917,756259334.3850327,133618896.40882492,212672954.65629578,3745985977.102623,2308077498.236313,12748070132.986069,635847443.1403732,85372891.29777221,15011677.6,142772816.65073395
2014-06-30,1225186015.2215576,618456821.9524956,836877477.5038528,126059997.73010254,209672347.08381653,3725986079.079895,2266459334.3642807,12802326406.856308,611161558.6008453,83090710.1053894,15467441.6,145214122.85015106
2014-07-01,1233766885.437088,627011114.5256424,858836743.075943,127366999.61835861,272073550.00457764,3913808328.055954,2314162416.290436,13020806158.949814,592785055.4565811,85519501.35723266,15886032.0,148061619.99111176
2014-07-02,1252658183.1321907,628521743.7617874,872368932.2880173,128161963.29114914,272912909.01924133,3932594801.8909454,2311853797.0507812,13007443909.79515,598715543.2686234,87408319.05144195,15971428.8,150485446.19760513
2014-07-03,1230377520.506916,620784442.1508598,878445834.2238998,130048095.15419006,270915277.3247528,3685343195.312195,2229145411.9252396,12707709242.578049,595615987.1027756,87795249.49982758,15459139.2,145434417.54350662
2014-07-07,1200680845.0317383,612988790.0684547,878859398.6500168,127275494.9017334,271272358.8460541,3621447382.602005,2234636151.8211746,12580288809.78386,588053584.2507935,88574837.66546479,15647894.4,127907614.2858696
2014-07-08,1184830312.8134346,609936602.7414894,901537956.4424515,125109843.46061707,270011822.07466125,3663650751.826782,2310583108.998642,12929703892.278976,593159445.1793289,87327878.85549775,15942022.4,129596375.95750809
2014-07-09,1182676426.0782814,618754633.8837242,933405549.7197342,129747042.90664673,269684794.7579193,3604687266.1307144,2353033259.6097565,13063269845.697708,595265796.8423843,94952907.69431153,16080500.8,129513057.5673294
2014-07-10,1181790496.2607002,628271379.8860741,952295478.8962936,140472464.89053726,269373954.4216919,3706297258.242073,2447476284.062538,13312835258.710403,602238886.1838531,99672386.55448608,16399813.6,132086074.28359985
2014-07-11,1168994384.7416115,629370424.4984055,934819198.7579727,142263020.33224106,266912722.15816498,3679154235.3564835,2384735032.0219803,12991741298.562546,582042329.7391891,97511552.80083008,15639483.2,133114088.34171295
2014-07-14,1162511223.4298897,597717456.7740059,982135795.8420944,145640370.6319046,267809575.71224213,3655379804.8916245,2304592486.82518,12817776476.188583,579565877.5963593,103267175.50431824,15475499.2,133366249.0109253
2014-07-15,1174072572.019062,604457443.9620972,1012071121.9826889,148166695.5445671,265996896.03923798,3749488748.208542,2370611615.326576,13024172672.223587,589965012.820282,107866877.3073349,15517616.8,134202009.97940063
2014-07-16,1161114683.283863,605014992.3804855,1013032183.5790634,140694886.02031708,198393700.61897278,3747578961.7282104,2383056869.4647217,12999018362.8376,582136585.6508636,111448350.77680054,15263102.4,134979993.75965118
2014-07-17,1169053257.5429916,604867130.6528854,1057400827.5085831,144200424.49142456,198047424.291687,3859182808.745804,2423186116.2443542,13321774679.343033,581793638.3226776,119329127.50576477,16482375.2,135588842.40066528
2014-07-18,1176359094.1087914,602292318.7664604,943439633.895874,141929360.79875946,195448853.35121155,3929579289.0559006,2421618101.667633,13639780301.420975,552787472.3827744,121064981.28532867,16705266.4,134521306.9514084
2014-07-21,1210716046.0918236,592069169.6114159,901298882.8923035,143683254.55701828,194533284.24919128,3937134200.1257706,2442323482.04319,13379339700.083542,547141356.667366,122388056.06171112,17391140.0,135742826.16975784
2014-07-22,1239653755.1456833,597547055.6372643,893086807.8700256,148979916.28686905,193461744.372406,3983370212.3174667,2467711438.4370804,13362270702.152634,547728161.9931793,120942439.743013,17418794.4,130707950.91300964
2014-07-23,1208773843.6805534,575516908.835659,871872420.8218384,149329918.2164383,193795498.72261047,3905159234.4597244,2461009356.1027527,13129067616.519547,523078901.70352936,121517444.14322051,16978681.6,127791177.32908249
2014-07-24,1203544350.9840965,550173061.602211,879813535.0677872,151032105.84171295,192322281.2992096,3887880090.362892,2430784463.532791,12929162692.007828,527165578.2769394,122665187.46303558,16771135.2,123757350.99069595
2014-07-25,1226380554.8427773,536950739.5681572,880239189.2977524,154134283.01691055,192178396.21059418,3973678492.965851,2466680167.313423,12876598427.529526,529485776.3473892,123889059.80644532,17153961.6,128892513.39765549
2014-07-28,1255987926.4541245,532867791.4713478,873812488.0228043,163121548.5564232,194238162.20104218,3960087207.398262,2481875033.808937,12864703632.080078,521537040.55942535,124837903.70487519,17800032.0,129326080.48753738
2014-07-29,1260456996.69796,514805288.2949066,790762288.502922,166078707.4851799,191072260.95149994,3935161471.772728,2516361861.2984467,12950884567.149963,526180754.0896225,126346197.1484909,17736931.2,124245404.24293518
2014-07-30,1282484378.067894,509926303.44869614,773795492.959938,170714130.19731522,126747649.85416412,3745818021.3721848,2534762514.283066,13061445924.91211,544123881.0250473,130974250.12978363,17686493.6,124535761.01329803
2014-07-31,1370236874.236641,543906636.5032387,798209073.7836075,181861506.3026619,125708381.86264038,3881647964.2599487,2670338558.9630127,14086718968.590393,581375541.5612411,134553645.1182785,19455615.2,125125834.06404495
2014-08-01,1509139078.455696,584158170.2905846,812913759.8664474,201622588.30633163,135234992.68943787,4121319519.98188,2865899315.60524,15147230994.93988,618470054.9884415,139537379.61211243,21211148.0,126328379.93364334
2014-08-04,1538440766.0642624,599136614.706974,823800390.0494003,214008798.3800316,137827900.00473022,4124193435.9260178,2909162102.323265,15373081600.04242,616061101.4265442,141228276.68746033,21965606.4,126409519.31768417
2014-08-05,1602455574.935398,619915769.9135017,835972496.9399261,217775262.2918129,139913218.40187073,4074090169.05262,2951740651.229477,15704070379.290466,623487244.8940659,142559900.92146453,23741178.4,125874139.4616127
2014-08-06,1657879627.3392487,622031134.515152,841129350.5171967,218161309.8477745,140047798.9731598,4096000863.076782,2970612587.5535583,15860386397.189026,627674078.1309128,140861322.47177276,25309613.6,124422621.82977676
2014-08-07,1713486474.4293022,631030001.3870239,846602533.7479019,212620994.57977295,142703062.36114502,4039619936.3430786,2922536603.226166,16125452656.535797,639117069.6217346,138163226.925618,26739348.8,121751676.51582718
2014-08-08,1749395125.9277916,639841711.2453461,854914610.7109451,215903725.91470718,143623055.32356262,4029465415.8758545,3011757184.3097687,16533503355.656128,659688692.5116348,133042058.23498993,27867942.4,121573144.45310593
2014-08-11,1794958293.8217545,642475429.4753265,802766199.866333,226454222.9109192,141446061.80648804,4037134199.8262024,3049324300.5126953,16650256860.421448,668152472.1250153,124922160.58044586,28788800.0,122476886.88667297
2014-08-12,1793073752.9367828,641352037.519474,766167110.1173782,229746463.16310883,139419096.76216125,3944459271.6361237,2999872805.9757233,16335333047.516327,670423602.7320099,121951237.03417969,29462062.4,119157908.84494781
2014-08-13,1832791705.0214195,647410626.5036011,765584433.9617538,231469844.33141708,79948531.9726181,3746419949.685364,3026582253.6660385,16237991386.92627,685748877.0421219,118547274.79482575,30310899.2,118324738.03237915
2014-08-14,1777760766.2975883,639468752.8574944,714138714.84478,227807595.34914017,77069147.98656464,3548263439.16008,2951015058.1565475,15533788463.950348,678631392.4681473,120167342.1430008,29149061.6,116220146.24790192
2014-08-15,1802613319.8253632,666282614.9617577,755397369.0758896,237954651.36446,81847546.17847443,3583270117.02137,3035520898.4075165,15648666706.546783,725742023.9857864,123244414.3720047,30175378.4,118394903.09398651
2014-08-18,1773474477.8019333,664690895.9476662,765517862.3527527,243044273.22156906,135885301.2971115,3587842904.7229767,3079607430.2122116,15711915571.665192,733946762.9432678,121506748.13939515,29914477.6,117774342.32625961
2014-08-19,1757050819.5285988,655429687.9238319,771523674.4418335,240730878.0762291,137042757.4383545,3546104083.013153,3062209282.7592087,15643151485.375214,734953142.8528214,125678713.75030212,30001288.8,116287666.38032913
2014-08-20,1759540425.1126099,661399275.900135,779721712.4924469,241957601.62239075,139161318.7612152,3545452595.1779175,3039316538.0893707,15702057682.595062,750888390.1268387,126912044.63253479,30330160.8,117271474.09296036
2014-08-21,1766275106.8022919,665044797.1351433,778493906.2114716,238954553.77996445,139303914.4972229,3551710318.488083,3017089632.5382996,15792960789.161682,752273735.7722855,128540084.108107,30272844.8,118285338.96766663
2014-08-22,1786142217.6163483,664851278.1427002,772219776.3318634,238980614.8444748,141772608.61701965,3473916463.3860016,2996698342.4842453,15791633662.40158,765873756.0053253,130217202.062854,30288576.0,113231907.64520645
2014-08-25,1775304624.208908,678222930.7585716,782807075.2023315,230627661.79763794,139378694.01988983,3430849175.804901,2993062387.2932434,15754198737.277222,768975913.7984467,131909733.12360688,29675219.2,112659882.64577866
2014-08-26,1793784665.732956,708450402.7246666,773775358.9599228,224958461.82136536,139890099.93587494,3456678713.494606,2965199039.147873,15493669955.552673,764776095.8172989,132153794.34499665,29379364.0,112369452.62037277
2014-08-27,1760931735.1820183,707293934.736824,754619133.0065536,220849022.09926605,139214673.90232086,3404561147.296486,2879526904.698944,15046293911.04889,745461886.5774155,127363327.02020416,29224899.2,108661532.50572205
2014-08-28,1678692371.268158,671022040.7031441,714002216.5585709,207175694.8556137,137042942.521286,3224909804.297371,2769367875.2768326,14075171271.36612,711318674.4431686,123196280.99014434,27886304.0,107173570.6508255
2014-08-29,1563484447.34272,658461808.7986565,690812190.1868057,185586850.0271988,128941960.2123642,3034423202.119179,2588564986.764717,13126503592.927551,686163556.1139679,121133610.82926635,26755566.4,103758087.43766785
2014-09-02,1571633371.007347,657066212.6210594,712126370.8537674,179569925.4050827,130521765.79143524,3063579053.8864517,2527686137.096405,12996474359.507751,709071086.2033844,127207718.16877441,25681218.4,103663689.36546326
2014-09-03,1548999944.6577454,645473791.6467857,681311765.7186127,178703005.73692322,132324061.73553467,3017822335.238762,2428201219.260063,12268887264.697266,703688036.3770676,129102263.19356842,23881433.6,102220163.12774658
2014-09-04,1515612196.0923195,633289086.5486908,667105120.8996582,180290227.79382706,135742658.34712982,2988539558.518448,2391534316.909485,12222011123.501587,725987903.5741425,126035569.4813385,22707350.4,102622442.68060684
2014-09-05,1479636928.4734535,615759860.5570984,642356440.5622482,182672798.525486,134585270.30376434,2928246719.9926376,2388854133.483238,12002050950.6073,714135976.2303925,129703412.49397583,21134294.4,102834297.95537949
2014-09-08,1477033596.9878006,611284571.4130783,651527350.4729462,180551417.77484894,136277717.51029968,2872740997.3402405,2331365420.0553894,11603658093.824768,713437979.5862198,130586634.09926453,20000700.0,105231666.55035019
2014-09-09,1539834699.2233849,622014178.7111664,668815271.0133362,174919604.51709747,139393855.69347382,2901772887.3343277,2373282932.313156,11734946362.010956,708056958.0239105,130814660.69571534,19436429.6,105569547.06886292
2014-09-10,1575443823.8829231,627688368.8458252,681996746.6056824,172571071.39320374,142933939.51732635,2865846111.9308853,2392634148.359871,11702440766.705322,710707696.4485931,134348395.73003998,19184049.6,109992758.64149094
2014-09-11,1610780399.505291,627238165.6913376,702432104.6756744,167225901.39175415,144854780.77632904,2888728487.6018906,2400358374.633827,11699243444.650726,714906594.1159439,144084499.91045076,18414569.6,113076606.5864563
2014-09-12,1698200106.9955063,627351523.1982994,729385405.7184219,169918668.10947418,150885715.76656342,2949655810.960541,2427964475.069313,12195919759.776154,722526349.5281601,137284025.26497802,18680169.6,121256440.8813858
2014-09-15,1700002760.997219,592975641.0677338,675708759.1788483,163680133.04683685,150518147.43480682,2892321096.398163,2330791732.316818,11697601068.20816,670539268.4773254,133385478.65017852,17435252.8,123414840.00667572
2014-09-16,1798738751.3404655,599277842.2487259,683649686.7547226,163564666.36116028,193763758.06568146,2980061432.965851,2329478382.6202774,12041438092.949524,676636534.0110397,137634284.64742127,17490764.8,126749948.64555359
2014-09-17,1868312160.0652313,624978133.0823135,702185511.3615417,167592790.8896637,201335000.60035706,3091663367.0139313,2402228005.441017,12803283928.171387,704354984.2276764,139668743.80710602,18147116.8,129901874.24257278
2014-09-18,1899798907.1948433,631961700.1310349,706500713.4655762,170432388.78469467,199327349.36172485,3084528519.7454834,2434870002.7010345,12995305001.00769,702684884.444809,141593039.50378418,17772728.8,131799898.09480667
2014-09-19,1985572499.282608,639332666.4214325,721285501.2640381,180645310.4314804,200443839.75345612,3177695581.4806366,2562206781.784668,13445211672.823181,728882935.0546646,140653446.45419464,18135684.0,133863837.8610611
2014-09-22,2043089429.061203,686258659.8776627,736506745.7055664,183781753.20465088,202522616.23706818,3249602745.8607483,2671098273.2191467,13852446264.406433,713434404.5578003,140574848.96190032,18044400.8,133440042.83073425
2014-09-23,2123329900.4688644,696530949.6875763,733174671.0850525,187689720.42303085,202994118.13034058,3357847583.752899,2715265066.1297226,14235774524.233093,715520908.5124588,139467387.54032594,18865757.6,141048940.45139313
2014-09-24,2134901525.0449371,673463611.681385,741507124.4727707,199361675.45475006,202552336.1415863,3348728220.1605988,2788247438.3844376,14727712066.826477,713977304.1043472,144919409.0016144,19336153.6,146849712.12327957
2014-09-25,2186549911.041603,683509645.7366371,770412838.6291885,208075959.57927704,200601973.08364868,3488807135.1374054,3024430484.264679,15547866074.902954,720521213.2866287,147899652.39127502,21698470.4,154701995.0796318
2014-09-26,2209279681.0095406,690448716.3606644,774469273.7182999,232419677.31393814,199672140.01472473,3501870509.384842,3171101491.9034576,15912278245.728912,712641521.5619278,148723762.00709686,22140946.4,157800573.21170807
2014-09-29,2258848660.681286,683066011.6147804,775353007.1087265,242611603.2713127,203348626.9362259,3516925102.914772,3240052596.621628,16143186762.833252,704818759.4715881,148954649.45443878,23559080.8,161934020.2285385
2014-09-30,2315657748.0153465,689060623.5753059,772839162.4204254,248304337.74850845,201270641.03054047,3583185221.430969,3345446417.397728,16611731314.975586,691111629.3465424,158407758.613916,24595339.2,166900378.5187149
2014-10-01,2397008122.102461,700967571.1826515,792963755.2818298,264828318.24598312,208862349.38560486,3827563369.362526,3486329731.878433,17560026949.970093,736850845.0408936,162323274.30758056,26582997.6,174992880.92647552
2014-10-02,2470222753.993807,722794588.5962486,785623535.2765274,268228516.4839363,209247776.269989,4031503959.036484,3616863253.6343384,18118113164.370575,719430625.3197861,170633233.2543091,30161733.6,179193428.30453873
2014-10-03,2473556926.1133575,725215721.6874695,829085555.3974533,272128121.6343689,209502618.5188675,4104616791.4860153,3663422438.542557,18259306099.84497,727119773.147316,173818689.88230896,31257111.2,181215797.9520607
2014-10-06,2521476945.8665276,731116529.4774246,828119812.5709534,276199791.42082214,208974666.86927795,4169118477.4196625,3708141038.2493973,18578027481.993713,707282939.6902847,176594380.78128052,32028795.2,179353143.2898903
2014-10-07,2440292055.866461,730265375.3574562,821596373.936348,276995639.37028885,209942095.56423187,4174527824.764099,3742530591.3705826,19030246097.87735,723080542.7869034,180179839.17281342,33219216.0,179717398.51221085
2014-10-08,2488848451.586447,736621912.789669,842051625.4876709,287609232.9851341,215663125.29037476,4301541273.956604,3893066852.0365906,19986175483.497467,727424361.6273117,183760171.04832762,34223812.8,183137945.88306427
